	id	host_id	neighbourhood_group	neighbourhood	latitude	longitude	price	minimum_nights	number_of_reviews	calculated_host_listings_count	availability_365	cancellation_policy	guests_included	bedrooms	risk_rating
3570	28261272	32798595	0	10	1.28131	103.85327	87	55	0	45	365	1	1	1	1
3571	28261567	8492007	0	28	1.2980200000000002	103.84081	268	14	6	117	365	2	6	1	0
3572	28262827	153852953	0	15	1.32075	103.86555	59	7	10	2	0	0	1	1	0
3573	28264364	90613922	0	29	1.30239	103.84935	145	4	24	4	356	2	2	1	0
3574	28271497	2413412	0	15	1.30962	103.86349	41	18	2	138	357	2	1	1	0
3575	28271558	41721275	0	22	1.30453	103.83394	330	1	93	1	0	1	6	3	2
3576	28271801	1030128	4	14	1.3404399999999999	103.70796999999999	59	2	20	3	172	2	1	1	0
3577	28291541	212768156	0	4	1.28334	103.83391	233	1	1	1	1	2	2	1	0
3578	28320933	175566234	0	10	1.29774	103.85643	365	1	5	9	365	1	10	1	0
3580	28321986	47866620	0	15	1.31386	103.85365999999999	59	2	38	14	177	2	1	1	2
3581	28346676	60361566	4	3	1.34944	103.75541	61	2	3	3	365	2	2	1	0
3582	28348653	18618387	0	27	1.28084	103.7871	100	14	7	14	365	2	1	1	0
3583	28353788	66406177	0	10	1.27607	103.84527	165	30	0	335	104	2	2	1	1
3584	28359844	205516032	0	23	1.2814	103.83933	259	3	99	1	212	2	1	1	2
3585	28369982	214191750	3	0	1.36846	103.85825	54	3	0	1	365	0	1	1	0
3586	28396419	60695093	1	36	1.34392	103.95853000000001	60	3	5	1	0	1	1	1	0
3587	28400701	214412141	0	20	1.3045	103.83921	138	2	28	1	180	0	1	1	0
3588	28405561	138813659	0	11	1.31646	103.88636	349	1	0	1	365	0	1	1	0
3589	28415998	60077959	4	14	1.34602	103.6931	61	2	8	3	365	2	1	1	0
3591	28417802	98751474	0	22	1.3026	103.83728	400	1	39	3	360	1	2	1	2
3593	28422606	60077959	4	14	1.34694	103.69454	61	2	15	3	364	2	1	1	0
3594	28445930	189449378	0	4	1.28255	103.8321	119	2	12	17	175	2	1	0	0
3595	28460475	48108016	0	2	1.3635700000000002	103.8321	38	5	38	1	139	0	1	1	2
3596	28487385	6754118	0	28	1.29516	103.83746	151	1	0	1	179	0	1	1	0
3597	28513594	189449378	0	4	1.2822200000000001	103.83192	123	2	8	17	1	2	1	0	0
3598	28522862	2413412	0	15	1.3091	103.86216999999999	45	18	1	138	358	0	1	1	0
3599	28532737	8492007	0	11	1.31257	103.87789000000001	247	3	1	117	292	2	3	3	0
3600	28536238	155244964	0	33	1.2867	103.84917	140	1	0	6	215	1	3	1	0
3601	28547839	58692882	0	4	1.26478	103.81761999999999	300	1	9	11	0	2	6	3	0
3602	28554971	47611818	0	29	1.29982	103.85171	28	2	18	13	359	0	1	1	0
3603	28558831	44705593	4	3	1.36322	103.74911	25	180	0	2	180	0	1	1	1
3604	28571914	43543631	0	29	1.30261	103.84899999999999	198	1	1	3	365	2	1	1	0
3605	28599561	8948251	0	15	1.30966	103.86143	42	18	1	106	0	2	1	1	0
3606	28616375	29632753	2	40	1.4431200000000002	103.77619	20	168	0	1	363	2	1	1	1
3607	28633538	87181745	0	29	1.30023	103.85002	105	1	3	4	0	0	1	1	0
3608	28651485	211993014	0	11	1.31645	103.89022	268	2	3	3	21	2	5	3	0
3609	28651983	48302523	0	21	1.3228	103.85282	47	2	5	4	0	1	2	1	0
3610	28657927	148069329	0	15	1.31457	103.8543	89	90	1	2	304	2	2	1	1
3611	28670854	216323636	1	36	1.33808	103.95774	50	1	19	1	0	1	1	1	0
3612	28675203	49584057	4	13	1.33823	103.74571999999999	60	4	17	2	141	1	1	1	0
3613	28700151	2413412	0	23	1.2842	103.84255	70	90	1	138	356	2	1	1	1
3614	28700772	152267975	4	13	1.33405	103.74159	180	3	2	13	0	0	1	2	0
3615	28709337	119740557	0	20	1.30616	103.83883	138	2	0	1	365	0	1	1	0
3616	28724933	79389640	1	24	1.3708	103.96211	36	1	1	1	90	0	1	1	0
3617	28728124	66406177	0	11	1.3189600000000001	103.88079	148	60	2	335	180	2	4	2	1
3618	28728987	66406177	0	10	1.27445	103.84506999999999	160	3	2	335	0	2	2	1	0
3619	28729429	66406177	0	10	1.2748700000000002	103.84506	216	30	1	335	1	2	4	2	1
3620	28729521	66406177	0	23	1.27562	103.84436	165	30	2	335	0	2	2	1	1
3621	28731913	66406177	0	10	1.27475	103.84499	145	30	1	335	0	2	2	1	1
3622	28747912	24997642	0	23	1.28483	103.84295999999999	159	5	101	5	299	2	4	1	2
3624	28767536	108773366	0	15	1.3104799999999999	103.8724	25	1	22	94	322	1	1	1	0
3625	28772425	2413412	0	23	1.28339	103.84331	60	18	2	138	356	2	1	1	0
3626	28786700	176676798	0	33	1.28874	103.84736	98	1	3	5	313	0	2	1	0
3627	28788262	108773366	0	15	1.31013	103.87246999999999	27	1	1	94	325	1	1	1	0
3628	28789161	73457822	0	38	1.34074	103.84061	59	1	15	1	0	0	1	1	0
3629	28789540	31146002	0	21	1.32913	103.85	68	1	0	1	179	2	1	1	0
3630	28793889	70114962	3	0	1.3755	103.8294	54	7	1	2	20	1	1	1	0
3631	28794509	108773366	0	15	1.3098100000000001	103.8718	25	1	22	94	325	1	1	1	0
3632	28821061	1725521	0	11	1.31196	103.88194	95	1	60	18	174	1	2	1	2
3633	28824676	11051997	0	28	1.29681	103.83755	164	90	0	1	173	2	1	0	1
3634	28836054	30459439	1	1	1.3242	103.91297	55	90	1	1	0	0	1	1	1
3635	28864251	44705593	4	3	1.36459	103.7492	31	60	0	2	365	0	1	1	1
3636	28874135	24038248	0	11	1.31635	103.88393	89	30	9	5	38	2	2	1	1
3637	28881876	21386285	4	13	1.3439	103.73391	59	5	3	4	168	2	1	1	0
3638	28896411	167640272	4	8	1.37683	103.74601	50	1	0	1	0	0	1	1	0
3639	28919825	49619511	0	11	1.31785	103.88493000000001	150	3	11	1	0	1	2	1	0
3640	28924831	60361566	4	3	1.35009	103.75532	61	2	0	3	270	2	2	1	0
3641	28944421	218176390	0	15	1.31195	103.86048000000001	246	1	11	1	215	1	2	1	0
3642	28944791	9974160	0	28	1.2949700000000002	103.83906	105	1	7	1	172	2	1	1	0
3643	28950843	7029973	0	21	1.32159	103.85338	59	30	45	3	365	0	1	1	1
3644	28958329	96467516	0	11	1.31425	103.88727	103	2	73	23	248	2	3	1	2
3645	28967232	190297680	2	7	1.35279	103.81906	50	1	1	1	90	0	1	1	0
3646	28970364	35666883	2	30	1.4370100000000001	103.82571	91	1	8	5	179	1	2	1	0
3647	28975564	96467516	0	11	1.3148799999999998	103.88588	73	2	71	23	252	2	2	1	2
3648	28977161	112957276	3	0	1.3852	103.83915999999999	200	3	2	1	0	0	1	1	0
3649	28983113	96467516	0	11	1.31608	103.88731999999999	73	2	36	23	221	2	2	1	0
3650	28983781	96467516	0	11	1.3146200000000001	103.88665999999999	82	2	45	23	228	2	3	1	2
3651	28989951	218507225	0	6	1.3126	103.79621999999999	41	7	4	9	181	1	1	1	0
3652	28996484	29420853	0	15	1.3148600000000001	103.85239	167	14	2	97	365	2	3	2	0
3653	28998072	209260798	0	29	1.30125	103.86032	75	1	1	8	0	1	1	1	0
3654	28998095	209260798	0	29	1.3018	103.85977	100	1	1	8	0	1	2	1	0
3655	28998145	209260798	0	29	1.3019	103.8595	40	1	0	8	0	1	1	1	0
3656	28998161	209260798	0	29	1.30189	103.86171	41	1	9	8	365	1	1	1	0
3657	28998181	209260798	0	29	1.30169	103.86007	40	1	1	8	356	1	1	1	0
3658	28998191	209260798	0	29	1.30149	103.85988	41	1	2	8	363	1	1	1	0
3659	28999077	181978553	0	20	1.30629	103.84725999999999	60	5	32	2	181	2	2	1	0
3660	29004038	142193353	0	10	1.27657	103.84676999999999	250	2	41	2	353	2	4	2	2
3661	29015280	29420853	0	21	1.3261399999999999	103.84958	168	20	1	97	365	2	3	2	0
3662	29020376	218722083	0	23	1.28109	103.84631	200	3	29	5	0	0	1	1	0
3663	29039113	66406177	0	10	1.27548	103.84428	310	30	0	335	235	2	2	1	1
3664	29040534	8492007	0	15	1.3152700000000002	103.8549	138	7	1	117	39	2	2	1	0
3665	29040744	8492007	0	28	1.29331	103.84123000000001	117	5	0	117	71	2	2	1	0
3666	29040750	8492007	0	28	1.29326	103.84106	138	28	1	117	363	2	2	1	0
3667	29040752	8492007	0	21	1.32336	103.85167	139	3	1	117	0	2	2	1	0
3668	29040758	8492007	0	21	1.32237	103.85228000000001	140	3	1	117	365	2	2	1	0
3669	29044004	8492007	0	11	1.31261	103.87593000000001	247	2	11	117	365	2	3	3	0
3670	29044194	8492007	0	11	1.31273	103.87671999999999	228	10	0	117	365	2	3	3	0
3671	29044242	8492007	0	11	1.31084	103.87664000000001	259	2	8	117	365	2	3	3	0
3672	29044246	8492007	0	11	1.31256	103.87581999999999	248	10	3	117	365	2	3	3	0
3673	29044253	8492007	0	11	1.3106	103.87589	248	10	0	117	365	2	3	3	0
3674	29044276	39687062	0	29	1.3026200000000001	103.84674	217	365	0	1	365	0	1	3	1
3675	29044646	8492007	0	11	1.31134	103.87725	189	3	0	117	365	2	3	2	0
3676	29044778	8492007	0	11	1.31123	103.87789000000001	247	3	0	117	365	2	3	2	0
3677	29044781	8492007	0	11	1.3108600000000001	103.87613	231	5	0	117	365	2	3	2	0
3678	29044783	8492007	0	11	1.31272	103.87619000000001	247	10	0	117	365	2	3	2	0
3679	29044793	8492007	0	11	1.3110700000000002	103.87606	248	10	0	117	365	2	3	2	0
3680	29044797	8492007	0	11	1.3111700000000002	103.87606	198	10	1	117	365	2	3	2	0
3681	29046718	32798595	0	10	1.28132	103.85365999999999	93	90	0	45	364	1	1	1	1
3682	29049341	66406177	0	10	1.2747600000000001	103.84362	161	30	3	335	57	2	2	1	1
3683	29049583	66406177	0	10	1.27459	103.8438	165	30	0	335	87	2	2	1	1
3684	29049813	66406177	0	10	1.27472	103.84536	151	30	3	335	334	2	2	1	1
3685	29068591	17526618	0	23	1.28454	103.84312	180	2	1	13	180	2	1	1	0
3686	29072228	97878860	0	23	1.28335	103.84189	55	18	0	81	356	2	1	1	0
3687	29073433	93004283	4	13	1.3466799999999999	103.73255	66	2	1	1	0	2	1	1	0
3688	29076794	25375339	0	11	1.3108899999999999	103.87805	70	1	4	9	365	2	1	1	0
3689	29078458	219125762	0	11	1.3221399999999999	103.88531	75	2	0	1	365	0	1	1	0
3690	29093864	208879398	1	1	1.3373700000000002	103.92061	198	2	53	1	150	1	3	2	2
3691	29108398	29420853	0	11	1.31161	103.89659	199	15	0	97	1	2	3	2	0
3692	29108770	219377996	0	23	1.28265	103.84602	170	1	1	13	0	2	1	0	0
3693	29111619	219377996	0	23	1.28265	103.84602	139	3	4	13	0	2	2	0	0
3694	29111770	219377996	0	23	1.28265	103.84602	138	1	18	13	0	2	2	0	0
3695	29113636	219377996	0	23	1.28265	103.84602	141	1	16	13	0	2	2	0	0
3696	29140021	219550151	0	11	1.30995	103.87767	280	5	0	103	339	2	3	2	0
3697	29141674	209913841	0	11	1.3112	103.87613	170	3	7	149	339	2	4	2	0
3698	29141797	209913841	0	11	1.3114	103.87822	180	10	0	149	0	2	4	2	0
3699	29141801	209913841	0	11	1.30996	103.87821	170	2	2	149	12	2	4	2	0
3700	29141808	209913841	0	11	1.30975	103.87626999999999	170	2	1	149	7	2	4	2	0
3701	29141811	209913841	0	11	1.30972	103.87796	170	14	0	149	365	2	4	2	0
3702	29141814	209913841	0	11	1.3099100000000001	103.87768	189	2	2	149	335	2	4	2	0
3703	29142155	209913841	0	11	1.31053	103.87684	260	15	1	149	365	2	3	3	0
3704	29142245	209913841	0	11	1.31029	103.87671	268	7	1	149	365	2	6	3	0
3705	29142248	209913841	0	11	1.31023	103.87804	275	2	0	149	292	2	6	3	0
3706	29142251	209913841	0	11	1.31043	103.8766	277	3	2	149	365	2	6	3	0
3707	29142254	209913841	0	11	1.3110600000000001	103.87764	260	7	1	149	7	2	6	3	0
3708	29142272	209913841	0	11	1.31116	103.87651	259	3	0	149	355	2	6	3	0
3709	29148255	76464596	2	7	1.35148	103.82027	139	1	0	1	83	0	1	0	0
3710	29150195	39343992	1	1	1.32079	103.93263	22	180	0	1	0	0	1	1	1
3711	29161818	218507225	0	6	1.31176	103.79587	35	7	2	9	181	1	1	1	0
3712	29165650	219377996	0	23	1.28265	103.84602	138	1	26	13	0	2	2	0	0
3713	29166022	219377996	0	23	1.28265	103.84602	140	1	13	13	0	2	2	0	0
3714	29180163	128465640	2	40	1.44787	103.79849	56	42	0	2	264	2	4	2	1
3715	29209668	10248444	0	28	1.29522	103.83739	180	6	6	58	335	2	4	1	0
3716	29211600	109333133	0	28	1.29649	103.83978	136	6	15	29	356	2	2	0	0
3717	29222232	220160000	0	29	1.2998399999999999	103.85271999999999	130	1	0	1	0	0	1	1	0
3718	29224499	220176276	0	11	1.31687	103.89058	368	1	1	1	89	2	1	2	0
3719	29249890	220368734	0	21	1.32216	103.85202	133	2	44	1	161	2	2	2	2
3720	29250210	87181745	0	29	1.30135	103.85106999999999	63	1	0	4	0	0	1	1	0
3721	29252819	61619807	0	28	1.29704	103.83955999999999	84	6	23	38	338	2	2	1	0
3722	29253018	61619807	0	28	1.29512	103.83995999999999	109	6	16	38	343	2	2	0	0
3723	29256550	46685310	0	28	1.2971	103.84013	88	6	27	37	344	2	2	1	0
3724	29259721	220445318	3	31	1.3932799999999999	103.89556999999999	20	1	7	1	0	2	1	1	0
3725	29289806	219550151	0	11	1.3098	103.87656	280	5	0	103	12	2	3	2	0
3726	29289860	219550151	0	11	1.31034	103.87601	280	5	0	103	343	2	3	2	0
3727	29289871	219550151	0	11	1.31134	103.87786	280	5	0	103	350	2	3	2	0
3728	29289882	219550151	0	11	1.31161	103.87813	280	5	0	103	7	2	3	2	0
3729	29289893	219550151	0	11	1.31112	103.87661999999999	280	5	0	103	11	2	3	2	0
3730	29290111	219550151	0	11	1.31189	103.87734	300	5	0	103	365	2	3	3	0
3731	29290211	219550151	0	11	1.3131700000000002	103.88788000000001	300	5	1	103	354	2	3	3	0
3732	29290216	219550151	0	11	1.31156	103.87808000000001	300	5	0	103	353	2	3	3	0
3733	29290268	219550151	0	11	1.31019	103.87775	300	5	0	103	1	2	3	3	0
3734	29290270	219550151	0	11	1.30966	103.87756	300	5	0	103	345	2	3	3	0
3735	29290277	219550151	0	11	1.3110899999999999	103.87638000000001	300	5	0	103	1	2	3	3	0
3736	29293481	63033445	2	41	1.4182700000000001	103.83962	39	183	0	1	0	0	1	1	1
3737	29295230	181301767	4	14	1.34576	103.69474	56	2	5	2	365	2	1	1	0
3738	29302695	220733620	4	14	1.33871	103.69155	79	1	35	3	326	1	1	1	0
3739	29304795	47147322	2	40	1.45459	103.79708000000001	88	1	0	1	0	2	1	1	0
3740	29319213	108773366	0	15	1.31041	103.87337	21	1	6	94	1	1	1	1	0
3741	29319567	108773366	0	15	1.30956	103.87175	21	1	1	94	326	1	1	1	0
3742	29319686	108773366	0	15	1.30985	103.8719	21	1	2	94	325	1	1	1	0
3743	29320287	108773366	0	15	1.30958	103.87340999999999	21	1	8	94	325	1	1	1	0
3744	29320487	108773366	0	15	1.3105	103.87398	24	1	2	94	325	1	1	1	0
3745	29320724	168666642	2	40	1.43972	103.78788	79	1	0	2	0	0	1	1	0
3746	29321856	95365095	0	6	1.31841	103.7732	56	1	24	1	49	2	1	1	0
3747	29323656	10248444	0	28	1.29701	103.83823000000001	119	6	25	58	351	2	2	1	0
3748	29324339	66406177	0	22	1.29924	103.83784	168	30	2	335	72	2	3	2	1
3749	29325647	97878860	0	11	1.31473	103.8816	33	18	1	81	358	2	1	1	0
3750	29343018	100353323	0	23	1.2846600000000001	103.84304	140	2	1	8	178	2	1	0	0
3751	29344002	97878860	0	15	1.30965	103.86296999999999	41	18	0	81	364	2	1	1	0
3752	29355663	8948251	0	11	1.3147	103.88163	35	18	2	106	356	2	1	1	0
3753	29355884	221154546	1	1	1.32704	103.90979	41	90	1	1	364	0	1	1	1
3754	29378707	130081954	4	5	1.3866100000000001	103.76494	50	1	0	1	0	0	1	1	0
3755	29381908	209913841	0	15	1.3138100000000001	103.85424	138	15	2	149	365	2	2	1	0
3756	29382055	209913841	0	15	1.31437	103.85454	136	3	0	149	40	2	2	1	0
3757	29382103	209913841	0	29	1.306	103.84805	138	7	0	149	365	2	2	1	0
3758	29388931	61619807	0	28	1.29741	103.83757	117	2	21	38	343	2	2	1	0
3759	29396677	31464513	0	15	1.3106200000000001	103.85919	219	14	1	95	94	2	3	2	0
3760	29400454	209913841	0	15	1.31556	103.85753000000001	136	3	0	149	365	2	2	1	0
3761	29400644	209913841	0	21	1.32569	103.84478	138	15	1	149	73	2	2	1	0
3762	29400786	209913841	0	15	1.3206200000000001	103.86558000000001	110	60	0	149	365	2	2	1	1
3763	29412602	52404087	3	31	1.3954600000000001	103.88036	55	90	4	1	73	2	2	1	1
3764	29439672	221677389	1	36	1.35265	103.92941	47	2	36	1	0	2	1	1	0
3765	29454180	31727752	0	10	1.28346	103.8578	381	1	23	9	266	2	2	1	0
3767	29469242	29420853	0	21	1.3275700000000001	103.84867	130	25	1	97	365	2	2	1	0
3768	29470599	189449378	0	37	1.2942	103.82977	116	2	5	17	1	2	2	1	0
3769	29470621	29420853	0	15	1.32794	103.86465	189	5	4	97	356	2	4	2	0
3770	29470853	209913841	0	21	1.3215299999999999	103.85178	138	7	0	149	20	2	2	1	0
3771	29471121	209913841	0	29	1.3020200000000002	103.84711999999999	138	14	0	149	365	2	2	1	0
3772	29471780	189449378	0	4	1.28407	103.83211	133	2	0	17	365	2	2	1	0
3773	29472000	189449378	0	4	1.28393	103.83031	106	2	5	17	365	2	1	0	0
3774	29472133	189449378	0	4	1.28308	103.83131	119	2	1	17	0	2	2	0	0
3775	29472215	209913841	0	33	1.29338	103.8428	138	5	1	149	1	2	2	1	0
3776	29472218	209913841	0	28	1.2942	103.8418	136	4	0	149	354	2	2	1	0
3777	29472242	209913841	0	19	1.29462	103.84329	136	20	1	149	365	2	2	1	0
3778	29472416	189449378	0	4	1.2825600000000001	103.83208	112	2	2	17	1	2	2	0	0
3779	29482778	66406177	0	27	1.2952	103.80594	134	30	4	335	0	2	2	1	1
3780	29494532	218507225	0	6	1.31269	103.79584	41	7	2	9	181	1	1	1	0
3781	29495154	218507225	0	6	1.3117	103.79626999999999	35	7	7	9	0	1	1	1	0
3782	29498119	209913841	0	21	1.3282200000000002	103.84867	138	7	0	149	1	2	2	1	0
3783	29498177	209913841	0	21	1.32802	103.84711	130	16	1	149	365	2	2	1	0
3784	29498259	209913841	0	29	1.30142	103.84993	138	3	1	149	192	2	2	1	0
3785	29498267	209913841	0	21	1.3236	103.85148000000001	138	4	0	149	0	2	2	1	0
3786	29498271	209913841	0	21	1.32187	103.85200999999999	130	14	1	149	0	2	2	1	0
3787	29498277	209913841	0	21	1.32867	103.84917	120	20	0	149	365	2	2	1	0
3788	29498333	209913841	0	21	1.32666	103.84696	137	10	1	149	192	2	2	1	0
3789	29500703	209913841	0	15	1.31465	103.8542	170	14	2	149	365	2	3	2	0
3790	29500881	209913841	0	15	1.31378	103.85413	190	22	0	149	365	2	4	2	0
3791	29500883	209913841	0	15	1.31265	103.85253	199	3	2	149	0	2	4	2	0
3792	29500892	209913841	0	15	1.31184	103.8591	170	3	10	149	95	2	4	2	0
3793	29521466	66406177	0	28	1.2998299999999998	103.83303000000001	161	90	3	335	0	2	2	1	1
3794	29522642	66406177	0	20	1.30846	103.82857	230	30	5	335	1	2	5	2	1
3795	29524962	66406177	0	21	1.31765	103.84465	380	30	3	335	0	0	6	3	1
3796	29525240	138468223	0	23	1.2838	103.84235	101	1	2	5	364	2	2	1	0
3797	29525299	138468223	0	23	1.28273	103.84243000000001	50	1	4	5	365	2	1	1	0
3798	29525417	66406177	0	21	1.32735	103.84936	185	30	1	335	235	0	5	3	1
3799	29525922	138468223	0	23	1.28385	103.84356	150	1	0	5	353	2	2	1	0
3800	29525933	66406177	0	10	1.27483	103.84361	310	30	0	335	289	2	2	1	1
3801	29525951	138468223	0	23	1.28354	103.84243000000001	50	1	18	5	365	2	1	1	0
3802	29526074	138468223	0	23	1.2828700000000002	103.8422	300	1	1	5	342	2	4	1	0
3803	29526351	66406177	0	4	1.27282	103.80743000000001	356	30	0	335	0	2	4	2	1
3804	29529235	113425240	0	37	1.2995	103.81559	80	2	26	1	246	1	1	1	0
3805	29530126	96467516	0	11	1.3143799999999999	103.88727	82	2	11	23	228	2	3	1	0
3811	29549073	43043281	0	15	1.31418	103.85989000000001	22	2	33	1	180	1	5	1	0
3813	29552115	23336011	0	23	1.28321	103.84494000000001	125	7	11	40	1	2	1	0	0
3814	29552643	23336011	0	23	1.28209	103.8449	124	7	11	40	364	2	1	0	0
3815	29557173	96467516	0	11	1.31456	103.88629	73	2	45	23	221	2	2	1	2
3816	29557949	32798595	0	10	1.2801200000000001	103.85203	87	90	0	45	365	1	1	1	1
3817	29572721	23125569	0	37	1.29651	103.8288	120	5	66	3	92	1	1	1	2
3818	29575641	149764369	4	3	1.35106	103.7558	60	180	1	1	0	0	1	0	1
3819	29579499	23336011	0	23	1.2815299999999998	103.84684	155	5	28	40	364	2	1	0	0
3820	29580481	23336011	0	23	1.2821	103.84682	136	7	5	40	364	2	1	0	0
3821	29581333	26876731	2	41	1.4162299999999999	103.83268000000001	80	30	0	3	365	2	1	1	1
3822	29581373	23336011	0	23	1.2831	103.8448	155	7	17	40	365	2	1	0	0
3823	29585919	100353323	0	23	1.28298	103.84294	240	2	0	8	0	0	1	1	0
3824	29613493	52897090	0	11	1.31291	103.8798	168	1	16	8	89	2	4	2	0
3825	29614706	20709460	0	21	1.3148	103.83936	50	2	26	1	0	1	1	1	0
3826	29653772	96467516	0	11	1.31631	103.88804	103	2	5	23	248	2	3	1	0
3827	29654245	96467516	0	11	1.31561	103.88788000000001	73	2	9	23	252	2	2	1	0
3828	29654617	96467516	0	11	1.31481	103.88593	61	2	24	23	262	2	2	1	0
3829	29660849	66406177	0	10	1.27459	103.84456999999999	310	3	2	335	62	2	2	1	0
3830	29662678	223263203	0	28	1.29615	103.83776999999999	151	2	76	3	0	2	4	1	2
3831	29663028	201932923	0	11	1.31497	103.89055	95	4	9	2	90	2	2	1	0
3832	29665981	66406177	4	13	1.33594	103.74306	145	30	1	335	340	2	4	2	1
3833	29684537	7532643	0	28	1.29782	103.83335	155	1	0	3	83	1	2	2	0
3834	29705550	66406177	0	23	1.27578	103.84394	155	30	1	335	128	2	2	1	1
3835	29712135	66406177	4	13	1.3356700000000001	103.74346	129	30	0	335	362	2	2	1	1
3836	29719225	66406177	0	11	1.31489	103.88514	151	90	3	335	89	2	4	2	1
3838	29731372	209913841	0	21	1.32362	103.85361	170	20	3	149	365	2	4	2	0
3839	29731483	209913841	0	21	1.32408	103.85408000000001	199	3	0	149	54	2	4	2	0
3840	29731489	209913841	0	21	1.3229	103.85231	190	7	0	149	0	2	4	2	0
3841	29731494	209913841	0	21	1.32264	103.85336	188	7	0	149	365	2	4	2	0
3842	29731509	209913841	0	21	1.32287	103.85191999999999	180	15	4	149	365	2	4	2	0
3843	29741953	23125569	0	37	1.29663	103.82879	120	1	12	3	91	2	4	2	0
3844	29742465	66406177	0	10	1.27529	103.84583	144	30	4	335	26	2	2	1	1
3845	29743067	209913841	0	15	1.3203799999999999	103.86425	200	7	0	149	48	2	4	2	0
3846	29743848	219377996	0	23	1.28198	103.84666999999999	138	1	10	13	0	2	2	0	0
3847	29745033	66406177	0	10	1.2753700000000001	103.84558	151	30	1	335	356	2	2	1	1
3848	29745923	29420853	0	29	1.30007	103.85163	268	25	2	97	329	2	5	3	0
3849	29746139	29420853	0	29	1.30156	103.85031	268	30	1	97	1	2	5	3	1
3850	29762945	102537695	4	8	1.4026399999999999	103.74717	47	2	0	1	1	0	1	1	0
3851	29763827	3534614	0	11	1.3163799999999999	103.89989	60	1	12	1	0	0	1	1	0
3852	29768671	97878860	0	15	1.30815	103.86075	45	18	1	81	356	2	1	1	0
3853	29785264	41533046	0	38	1.33202	103.84496999999999	50	2	11	3	0	0	1	1	0
3854	29829950	92189808	0	15	1.3155299999999999	103.84747	119	90	42	1	365	2	6	3	1
3855	29830408	165989549	0	11	1.3144799999999999	103.88217	101	90	20	1	0	2	2	1	1
3856	29833656	201298403	0	37	1.31266	103.80636	199	90	0	1	0	1	1	2	1
3857	29836188	224422788	0	10	1.28031	103.8522	349	3	34	1	101	2	4	2	0
3858	29845294	224466772	1	36	1.3564399999999999	103.93193000000001	140	1	0	1	90	0	1	1	0
3859	29848385	41533046	0	38	1.3332899999999999	103.845	55	90	2	3	0	0	1	1	1
3860	29858416	75539321	0	23	1.2846899999999999	103.84331999999999	119	1	12	6	1	1	2	1	0
3861	29860691	66406177	0	10	1.2733700000000001	103.84728	177	30	3	335	357	2	4	2	1
3862	29866498	66406177	0	10	1.27355	103.84385999999999	145	30	0	335	365	2	2	1	1
3863	29870421	224623818	0	4	1.27958	103.82807	144	1	0	1	90	0	1	1	0
3864	29880877	40006755	2	40	1.43412	103.7775	66	1	0	1	101	0	1	1	0
3865	29886378	8948251	0	15	1.31149	103.86313	41	18	1	106	361	2	1	1	0
3866	29888806	41533046	0	38	1.33342	103.84335	50	2	5	3	0	0	1	1	0
3867	29908630	209913841	0	11	1.31281	103.87883000000001	150	15	0	149	365	2	2	2	0
3868	29909380	66406177	0	10	1.2748	103.84544	146	30	2	335	1	2	2	1	1
3869	29910406	41351607	0	23	1.28047	103.84634	127	1	0	1	0	0	1	1	0
3870	29911026	66406177	0	10	1.27315	103.84504	158	30	0	335	97	2	2	1	1
3871	29911456	66406177	0	10	1.2753	103.8458	310	18	1	335	0	2	2	1	0
3872	29917321	182166388	1	1	1.31256	103.95279000000001	240	1	5	3	265	2	1	1	0
3873	29947936	97878860	0	15	1.30974	103.86077	43	18	1	81	357	2	1	1	0
3874	29953943	4254497	0	29	1.3009899999999999	103.85038	175	1	0	1	0	0	1	1	0
3875	29956433	48307592	0	4	1.28348	103.83498	43	1	0	8	365	0	1	1	0
3876	29962235	160018769	0	37	1.29803	103.82703000000001	300	90	48	6	365	2	2	1	1
3877	29967395	66406177	0	10	1.27538	103.84635	153	30	1	335	93	2	2	1	1
3878	29969148	66406177	0	10	1.27567	103.84496999999999	147	30	1	335	295	2	2	1	1
3879	29969867	66406177	0	10	1.27451	103.84416	165	30	3	335	0	2	2	1	1
3880	29970192	66406177	0	10	1.2752299999999999	103.84549	145	30	2	335	0	2	2	1	1
3881	29972407	66406177	0	10	1.2747899999999999	103.84384	145	30	6	335	365	2	2	1	1
3882	29972698	66406177	0	10	1.27518	103.84443	285	30	0	335	365	2	2	1	1
3883	29973157	66406177	0	10	1.27555	103.84533	310	30	1	335	0	2	2	1	1
3884	29973454	1039065	0	11	1.31682	103.8778	300	1	1	1	0	0	1	1	0
3885	29977184	32798595	0	10	1.2811700000000001	103.85195	88	60	0	45	365	1	1	1	1
3886	29977663	8948251	0	23	1.2842	103.84255	75	90	0	106	356	2	1	1	1
3887	29992070	8948251	0	15	1.31051	103.8624	41	18	1	106	361	2	1	1	0
3888	29994693	66406177	0	23	1.2756399999999999	103.84421999999999	165	30	0	335	365	2	2	1	1
3889	29996505	8948251	0	11	1.31473	103.8816	35	18	1	106	357	2	1	1	0
3890	29997420	66406177	4	13	1.33714	103.74566999999999	129	30	0	335	64	2	2	1	1
3891	29999288	29420853	0	29	1.30126	103.84628000000001	130	25	2	97	365	2	2	1	0
3892	30000219	181978553	0	29	1.3062	103.84806999999999	60	5	26	2	339	2	2	1	0
3893	30003840	66406177	0	27	1.29544	103.80568000000001	165	30	3	335	0	2	4	2	1
